1455733906,103707,
C,16,35328,OPTSTK,ADANIGREEN,1459348200,115000,CE
C,16,35329,OPTSTK,ADANIGREEN,1459348200,115000,PE
C,8,35330,OPTIDX,NIFTYNXT50,1456410600,8160000,CE
C,8,35331,OPTIDX,NIFTYNXT50,1456410600,8160000,PE
C,9,35332,OPTIDX,NIFTYNXT50,1461853800,9850000,CE
C,9,35333,OPTIDX,NIFTYNXT50,1461853800,9850000,PE
C,16,35334,OPTSTK,ADANIGREEN,1461853800,132000,CE
C,16,35335,OPTSTK,ADANIGREEN,1461853800,132000,PE
C,11,35336,OPTSTK,ABB,1456410600,675000,CE
C,11,35337,OPTSTK,ABB,1456410600,675000,PE
C,16,35338,OPTSTK,ADANIPORTS,1459348200,186000,CE
C,16,35339,OPTSTK,ADANIPORTS,1459348200,186000,PE
C,11,35340,OPTSTK,ABB,1456410600,685000,CE
C,11,35341,OPTSTK,ABB,1456410600,685000,PE
C,15,35342,OPTSTK,BAJAJHLDNG,1459348200,1500000,CE
C,15,35343,OPTSTK,BAJAJHLDNG,1459348200,1500000,PE
C,11,35344,OPTSTK,ABB,1456410600,695000,CE
C,11,35345,OPTSTK,ABB,1456410600,695000,PE
C,6,35346,OPTIDX,NIFTY,1514471400,3000000,CE
C,6,35347,OPTIDX,NIFTY,1514471400,3000000,PE
C,16,35348,OPTSTK,ADANIPORTS,1459348200,212000,CE
C,16,35349,OPTSTK,ADANIPORTS,1459348200,212000,PE
C,15,35350,OPTSTK,BANKBARODA,1456410600,37750,CE
C,15,35351,OPTSTK,BANKBARODA,1456410600,37750,PE
C,6,35352,OPTIDX,NIFTY,1530196200,3000000,CE
C,6,35353,OPTIDX,NIFTY,1530196200,3000000,PE
C,16,35354,OPTSTK,ADANIPORTS,1461853800,188000,CE
C,16,35355,OPTSTK,ADANIPORTS,1461853800,188000,PE
C,16,35356,OPTSTK,ALKEM,1459348200,330000,CE
C,16,35357,OPTSTK,ALKEM,1459348200,330000,PE
C,15,35358,OPTSTK,BANKBARODA,1459348200,42000,CE
C,15,35359,OPTSTK,BANKBARODA,1459348200,42000,PE
C,16,35360,OPTSTK,ALKEM,1459348200,405000,CE
C,16,35361,OPTSTK,ALKEM,1459348200,405000,PE
C,16,35362,OPTSTK,ALKEM,1461853800,390000,CE
C,16,35363,OPTSTK,ALKEM,1461853800,390000,PE
C,10,35364,OPTSTK,AMBER,1459348200,770000,CE
C,10,35365,OPTSTK,AMBER,1459348200,770000,PE
C,11,35366,OPTSTK,ANGELONE,1459348200,335000,CE
C,11,35367,OPTSTK,ANGELONE,1459348200,335000,PE
C,15,35368,OPTSTK,BANKINDIA,1456410600,17900,CE
C,15,35369,OPTSTK,BANKINDIA,1456410600,17900,PE
C,15,35370,OPTSTK,BANKINDIA,1456410600,21000,CE
C,15,35371,OPTSTK,BANKINDIA,1456410600,21000,PE
C,11,35372,OPTSTK,ANGELONE,1461853800,350000,CE
C,11,35373,OPTSTK,ANGELONE,1461853800,350000,PE
C,16,35374,OPTSTK,APLAPOLLO,1456410600,262000,CE
C,16,35375,OPTSTK,APLAPOLLO,1456410600,262000,PE
C,15,35376,OPTSTK,BDL,1459348200,196000,CE
C,15,35377,OPTSTK,BDL,1459348200,196000,PE
C,7,35378,OPTIDX,FINNIFTY,1456410600,3390000,CE
C,7,35379,OPTIDX,FINNIFTY,1456410600,3390000,PE
C,16,35380,OPTSTK,APLAPOLLO,1459348200,262000,CE
C,16,35381,OPTSTK,APLAPOLLO,1459348200,262000,PE
C,16,35382,OPTSTK,APOLLOHOSP,1459348200,865000,CE
C,16,35383,OPTSTK,APOLLOHOSP,1459348200,865000,PE
C,11,35384,OPTSTK,ABB,1456410600,705000,CE
C,11,35385,OPTSTK,ABB,1456410600,705000,PE
C,16,35386,OPTSTK,AXISBANK,1456410600,166000,CE
C,16,35387,OPTSTK,AXISBANK,1456410600,166000,PE
C,16,35388,OPTSTK,APOLLOHOSP,1461853800,870000,CE
C,16,35389,OPTSTK,APOLLOHOSP,1461853800,870000,PE
C,11,35390,OPTSTK,ABB,1456410600,750000,CE
C,11,35391,OPTSTK,ABB,1456410600,750000,PE
C,15,35392,OPTSTK,BHARATFORG,1459348200,196000,CE
C,15,35393,OPTSTK,BHARATFORG,1459348200,196000,PE
C,16,35394,OPTSTK,ASHOKLEY,1456410600,24750,CE
C,16,35395,OPTSTK,ASHOKLEY,1456410600,24750,PE
C,16,35396,OPTSTK,ASHOKLEY,1459348200,24750,CE
C,16,35397,OPTSTK,ASHOKLEY,1459348200,24750,PE
C,11,35398,OPTSTK,ABB,1456410600,760000,CE
C,11,35399,OPTSTK,ABB,1456410600,760000,PE
C,16,35400,OPTSTK,ASHOKLEY,1461853800,29000,CE
C,16,35401,OPTSTK,ASHOKLEY,1461853800,29000,PE
C,11,35402,OPTSTK,ABB,1456410600,770000,CE
C,11,35403,OPTSTK,ABB,1456410600,770000,PE
C,16,35404,OPTSTK,ASIANPAINT,1456410600,132000,CE
C,16,35405,OPTSTK,ASIANPAINT,1456410600,132000,PE
C,11,35406,OPTSTK,ABB,1456410600,780000,CE
C,11,35407,OPTSTK,ABB,1456410600,780000,PE
C,11,35408,OPTSTK,ABB,1456410600,790000,CE
